0	0	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000999776	0.000997907	0.000999834	0.000999998	0.001	0.000999988	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	384.776
0.01	0.0001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000999997	0.000999999	0.000999999	0.001	0.001	0.000999999	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	373.748
0.01	0.000167	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.000999998	0.001	0.001	0.001	0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	373.33
0.01	0.000278	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.000999999	0.001	0.000999999	0.001	0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	372.184
0.01	0.000464	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000999997	0.001	0.001	0.001	0.001	0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	369.215
0.01	0.000774	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.001	0.001	0.001	0.001	0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	361.547
0.01	0.00129	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.000999999	0.000999991	0.000999997	0.000999999	0.000999999	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	343.895
0.01	0.00215	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.000999992	0.001	0.001	0.001	0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	316.147
0.01	0.00359	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000990547	0.000985263	0.000998303	0.000999999	0.001	0.000999995	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	302.376
0.01	0.00599	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000999969	0.000911842	0.000925665	0.000999992	0.000999999	0.000999984	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	305.917
0.01	0.01	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000999998	0.000999995	0.001	0.001	0.000999999	0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	298.715
0.0146	0.0001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.000999996	0.000999999	0.001	0.000999999	0.000999998	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	373.669
0.0146	0.000167	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.000999978	0.000999998	0.000999992	0.000999996	0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	373.055
0.0146	0.000278	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000999481	0.000999997	0.000999978	0.001	0.000999999	0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	371.407
0.0146	0.000464	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000999999	0.001	0.001	0.001	0.001	0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	367.079
0.0146	0.000774	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000999998	0.000999993	0.000999996	0.000999999	0.001	0.000999999	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	355.734
0.0146	0.00129	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.00096746	0.000999673	0.000999866	0.000999975	0.001	0.000999997	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	330.393
0.0146	0.00215	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000999998	0.001	0.000999996	0.001	0.001	0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	291.055
0.0146	0.00359	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000999996	0.000999997	0.001	0.001	0.001	0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	271.79
0.0146	0.00599	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.000414248	0.000979748	0.000946096	0.000999998	0.000999947	0.000999952	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	282.059
0.0146	0.01	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000913306	-0.000125034	-0.000719996	0.000999842	0.000999967	0.000999871	-0.001	-0.001	-0.000999999	-0.000999999	-0.001	-0.001	0	274.58
0.0213	0.0001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.00098571	0.000999372	0.000972931	0.00099993	0.001	0.000999999	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	373.549
0.0213	0.000167	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000995506	0.000998809	0.000999936	0.000999719	0.000999993	0.000999056	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	372.654
0.0213	0.000278	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.000999991	0.00099993	0.001	0.001	0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	370.277
0.0213	0.000464	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000999999	0.000999998	0.000999997	0.000999999	0.001	0.000999999	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	363.942
0.0213	0.000774	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.001	0.001	0.001	0.001	0.000999999	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	347.446
0.0213	0.00129	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000965455	0.000996399	0.000997987	0.000999483	0.00099785	0.000998256	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	311.364
0.0213	0.00215	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000999999	0.001	0.001	0.001	0.001	0.000999999	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	257.324
0.0213	0.00359	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000529231	-0.000345494	-0.000921266	0.000999728	0.000999872	0.000999331	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	234.044
0.0213	0.00599	-0.001	-0.001	-0.000843319	-0.001	-0.001	-0.001	0.000883412	0.000904908	0.000253789	0.000999755	0.000999922	0.000999421	-0.001	-0.001	-0.000999999	-0.000999999	-0.000999997	-0.001	0	257.372
0.0213	0.01	-1.08172e-05	6.01988e-05	-0.000158847	-0.001	-0.001	-0.001	0.000116181	-0.000952303	8.24285e-05	0.000999873	0.000999912	0.00099979	-0.000407443	-0.000423104	-0.000945225	-0.00092016	-0.000868852	-0.000934637	0	253.648
0.0311	0.0001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000985486	0.000986705	0.000976329	0.000999986	0.000999979	0.000999985	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	373.376
0.0311	0.000167	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.001	0.001	0.001	0.001	0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	372.086
0.0311	0.000278	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000991676	0.000999341	0.000988236	0.000999994	0.000999999	0.000999984	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	368.693
0.0311	0.000464	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000983345	0.000999629	0.000975931	0.000999995	0.000999874	0.00099999	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	359.419
0.0311	0.000774	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.00099129	0.000966167	0.000982215	0.000999992	0.000999991	0.00099998	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	335.779
0.0311	0.00129	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000886545	0.000935412	0.000947365	0.000999795	0.000999827	0.000999956	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	285.502
0.0311	0.00215	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000999973	0.001	0.000999999	0.001	0.000999996	0.000999999	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	212.722
0.0311	0.00359	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.00075553	-0.000821733	0.00097473	0.000999983	0.000999985	0.000999917	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	189.763
0.0311	0.00599	0.000173519	0.000202191	0.000762061	-0.001	-0.001	-0.001	0.000268924	-0.000878518	-0.000525673	0.000999981	0.000998832	0.000998492	0.000410911	0.000348699	0.000309221	0.000257629	-5.23859e-06	0.000135917	0	234.971
0.0311	0.01	0.001	0.001	0.001	-0.001	-0.001	-0.001	-0.000925981	-0.000848966	0.000258739	0.000999818	0.000999475	0.000999999	0.001	0.001	0.001	0.001	0.001	0.001	0	244.025
0.0453	0.0001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000998717	0.00099995	0.000994925	0.000999999	0.000999999	0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	373.123
0.0453	0.000167	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.001	0.001	0.001	0.001	0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	371.264
0.0453	0.000278	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.001	0.000999992	0.001	0.001	0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	366.29
0.0453	0.000464	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000999998	0.000999989	0.000999997	0.000999999	0.001	0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	352.637
0.0453	0.000774	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000999962	0.000999996	0.000999999	0.001	0.001	0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0	319.156
