0	-0.01	144.822
0	-0.00979798	146.329
0	-0.00959596	147.863
0	-0.00939394	149.426
0	-0.00919192	151.015
0	-0.0089899	152.632
0	-0.00878788	154.277
0	-0.00858586	155.95
0	-0.00838384	157.65
0	-0.00818182	159.378
0	-0.0079798	161.133
0	-0.00777778	162.916
0	-0.00757576	164.727
0	-0.00737374	166.565
0	-0.00717172	168.431
0	-0.0069697	170.325
0	-0.00676768	172.246
0	-0.00656566	174.195
0	-0.00636364	176.171
0	-0.00616162	178.175
0	-0.0059596	180.207
0	-0.00575758	182.267
0	-0.00555556	184.353
0	-0.00535354	186.468
0	-0.00515152	188.61
0	-0.00494949	190.78
0	-0.00474747	192.977
0	-0.00454545	195.203
0	-0.00434343	197.456
0	-0.00414141	199.736
0	-0.00393939	202.044
0	-0.00373737	204.379
0	-0.00353535	206.743
0	-0.00333333	209.134
0	-0.00313131	211.552
0	-0.00292929	213.998
0	-0.00272727	216.472
0	-0.00252525	218.974
0	-0.00232323	221.503
0	-0.00212121	224.059
0	-0.00191919	226.644
0	-0.00171717	229.256
0	-0.00151515	231.895
0	-0.00131313	234.562
0	-0.00111111	237.258
0	-0.000909091	239.98
0	-0.000707071	242.73
0	-0.000505051	245.508
0	-0.00030303	248.313
0	-0.00010101	251.146
0	0.00010101	254.006
0	0.00030303	256.895
0	0.000505051	259.811
0	0.000707071	262.754
0	0.000909091	265.725
0	0.00111111	268.724
0	0.00131313	271.75
0	0.00151515	274.804
0	0.00171717	277.886
0	0.00191919	280.996
0	0.00212121	284.132
0	0.00232323	287.297
0	0.00252525	290.489
0	0.00272727	293.709
0	0.00292929	296.956
0	0.00313131	300.231
0	0.00333333	303.534
0	0.00353535	306.865
0	0.00373737	310.222
0	0.00393939	313.608
0	0.00414141	317.021
0	0.00434343	320.462
0	0.00454545	323.93
0	0.00474747	327.426
0	0.00494949	330.95
0	0.00515152	334.502
0	0.00535354	338.081
0	0.00555556	341.687
0	0.00575758	345.322
0	0.0059596	348.983
0	0.00616162	352.673
0	0.00636364	356.39
0	0.00656566	360.135
0	0.00676768	363.907
0	0.0069697	367.707
0	0.00717172	371.535
0	0.00737374	375.39
0	0.00757576	379.273
0	0.00777778	383.184
0	0.0079798	387.122
0	0.00818182	391.088
0	0.00838384	395.082
0	0.00858586	399.102
0	0.00878788	403.151
0	0.0089899	407.227
0	0.00919192	411.331
0	0.00939394	415.463
0	0.00959596	419.622
0	0.00979798	423.809
0	0.01	428.024

0.00505051	-0.01	125.187
0.00505051	-0.00979798	126.522
0.00505051	-0.00959596	127.884
0.00505051	-0.00939394	129.274
0.00505051	-0.00919192	130.691
0.00505051	-0.0089899	132.136
0.00505051	-0.00878788	133.609
0.00505051	-0.00858586	135.109
0.00505051	-0.00838384	136.637
0.00505051	-0.00818182	138.192
0.00505051	-0.0079798	139.775
0.00505051	-0.00777778	141.385
0.00505051	-0.00757576	143.023
0.00505051	-0.00737374	144.688
0.00505051	-0.00717172	146.381
0.00505051	-0.0069697	148.102
0.00505051	-0.00676768	149.85
0.00505051	-0.00656566	151.626
0.00505051	-0.00636364	153.429
0.00505051	-0.00616162	155.26
0.00505051	-0.0059596	157.118
0.00505051	-0.00575758	159.004
0.00505051	-0.00555556	160.918
0.00505051	-0.00535354	162.859
0.00505051	-0.00515152	164.827
0.00505051	-0.00494949	166.824
0.00505051	-0.00474747	168.847
0.00505051	-0.00454545	170.899
0.00505051	-0.00434343	172.978
0.00505051	-0.00414141	175.084
0.00505051	-0.00393939	177.218
0.00505051	-0.00373737	179.379
0.00505051	-0.00353535	181.569
0.00505051	-0.00333333	183.785
0.00505051	-0.00313131	186.029
0.00505051	-0.00292929	188.301
0.00505051	-0.00272727	190.601
0.00505051	-0.00252525	192.928
0.00505051	-0.00232323	195.282
0.00505051	-0.00212121	197.664
0.00505051	-0.00191919	200.074
0.00505051	-0.00171717	202.511
0.00505051	-0.00151515	204.976
0.00505051	-0.00131313	207.468
0.00505051	-0.00111111	209.988
0.00505051	-0.000909091	212.535
0.00505051	-0.000707071	215.11
0.00505051	-0.000505051	217.713
0.00505051	-0.00030303	220.343
0.00505051	-0.00010101	223.001
0.00505051	0.00010101	225.686
0.00505051	0.00030303	228.399
0.00505051	0.000505051	231.139
0.00505051	0.000707071	233.907
0.00505051	0.000909091	236.702
0.00505051	0.00111111	239.525
0.00505051	0.00131313	242.376
0.00505051	0.00151515	245.254
0.00505051	0.00171717	248.16
0.00505051	0.00191919	251.093
0.00505051	0.00212121	254.054
0.00505051	0.00232323	257.042
0.00505051	0.00252525	260.058
0.00505051	0.00272727	263.102
0.00505051	0.00292929	266.173
0.00505051	0.00313131	269.272
0.00505051	0.00333333	272.397
0.00505051	0.00353535	275.552
0.00505051	0.00373737	278.732
0.00505051	0.00393939	281.942
0.00505051	0.00414141	285.178
0.00505051	0.00434343	288.442
0.00505051	0.00454545	291.733
0.00505051	0.00474747	295.053
0.00505051	0.00494949	298.399
0.00505051	0.00515152	301.773
0.00505051	0.00535354	305.176
0.00505051	0.00555556	308.605
0.00505051	0.00575758	312.062
0.00505051	0.0059596	315.546
0.00505051	0.00616162	319.058
0.00505051	0.00636364	322.598
0.00505051	0.00656566	326.165
0.00505051	0.00676768	329.76
0.00505051	0.0069697	333.382
0.00505051	0.00717172	337.032
0.00505051	0.00737374	340.709
0.00505051	0.00757576	344.414
0.00505051	0.00777778	348.147
0.00505051	0.0079798	351.907
0.00505051	0.00818182	355.694
0.00505051	0.00838384	359.51
0.00505051	0.00858586	363.353
