0.0675787	2.86398
0.0679891	2.89409
0.0685363	2.92953
0.0690834	2.95787
0.0697674	2.97913
0.0703146	3.00217
0.0708618	3.02165
0.0723666	3.04646
0.0731874	3.06417
0.0742818	3.08366
0.0755130	3.09783
0.0771546	3.11201
0.0785226	3.12087
0.0803010	3.12618
0.0826265	3.13150
0.0850889	3.12795
0.0865937	3.12441
0.0882353	3.11909
0.0898769	3.11201
0.0916553	3.09961
0.0931601	3.08543
0.0945280	3.07480
0.0960328	3.05886
0.0971272	3.04469
0.0984952	3.02697
0.0998632	3.01102
0.100684	2.99862
0.101778	2.98091
0.102736	2.96496
0.103830	2.94724
0.104651	2.92776
0.105746	2.90827
0.106566	2.88169
0.107387	2.86043
0.108345	2.83386
0.109166	2.80728
0.109986	2.77717
0.110807	2.74173
0.111354	2.70630
0.112038	2.67618
0.112449	2.63543
0.112722	2.60709
0.112996	2.57874
0.113269	2.54862
0.113269	2.51319
0.113133	2.47244
0.112996	2.43169
0.112585	2.39626
0.112038	2.36614
0.111491	2.33425
0.111081	2.31299
0.110534	2.29350
0.109713	2.27047
0.108618	2.24921
0.107387	2.22972
0.106293	2.21378
0.104788	2.19429
0.102599	2.18189
0.0998632	2.17480
0.0975376	2.17126
0.0946648	2.17126
0.0930233	2.17480
0.0915185	2.18189
0.0900137	2.18898
0.0880985	2.20138
0.0867305	2.21555
0.0850889	2.23150
0.0834473	2.24744
0.0822161	2.25984
0.0805746	2.28465
0.0789330	2.30413
0.0779754	2.32185
0.0767442	2.34665
0.0756498	2.36437
0.0744186	2.39272
0.0734610	2.42106
0.0725034	2.44409
0.0714090	2.47244
0.0704514	2.50433
0.0696306	2.53799
0.0690834	2.56634
0.0683995	2.60354
0.0678523	2.63898
0.0673051	2.66555
0.0667579	2.70098
0.0667579	2.73110
0.0668947	2.76831
0.0670315	2.80551
0.0671683	2.83386
