0.494,0.623
1.4865,4.186
2.5143,20.26
3.5024,34.197
4.4905,25.024
5.5271,14.471
6.4976,10.241
7.4901,8.193
8.4649,7.213
9.4839,6.657
10.4852,4.787
11.4865,2.672
13.004,1.046
15.9991,0.2
