0.0473538	2.74573
0.0475590	2.77086
0.0477231	2.81569
0.0479282	2.87003
0.0481744	2.90467
0.0484615	2.94474
0.0488308	2.97666
0.0492410	3.00383
0.0497333	3.03168
0.0501846	3.06021
0.0508000	3.08805
0.0514154	3.11251
0.0518667	3.13288
0.0523590	3.15394
0.0530564	3.17635
0.0537949	3.19741
0.0546974	3.21914
0.0556000	3.24224
0.0564205	3.26058
0.0575282	3.27824
0.0586359	3.29929
0.0596205	3.31152
0.0605641	3.32306
0.0615897	3.33529
0.0625744	3.34480
0.0636000	3.35431
0.0647487	3.36382
0.0658564	3.37061
0.0670872	3.37808
0.0680718	3.38216
0.0693026	3.38691
0.0706974	3.39031
0.0720103	3.39166
0.0736923	3.39302
0.0750051	3.39166
0.0764821	3.39099
0.0777128	3.38827
0.0788615	3.38555
0.0800513	3.37944
0.0814051	3.37333
0.0824308	3.36721
0.0838256	3.35838
0.0853436	3.34955
0.0867385	3.33937
0.0877231	3.32986
0.0895692	3.31288
0.0908000	3.30133
0.0917436	3.29114
0.0928103	3.27959
0.0938359	3.26601
0.0938359	3.26601
0.0948205	3.25243
0.0960513	3.23612
0.0973641	3.21575
0.0985128	3.19809
0.0997026	3.17907
0.100851	3.15937
0.101836	3.13968
0.102821	3.11930
0.103969	3.09485
0.104913	3.07311
0.105487	3.05613
0.106021	3.04391
0.106923	3.02149
0.107785	2.99772
0.108441	2.97870
0.109015	2.95900
0.109713	2.93251
0.110410	2.91078
0.111067	2.88361
0.111682	2.86323
0.112174	2.84218
0.112749	2.81501
0.113405	2.78648
0.113938	2.75931
0.114390	2.73079
0.115005	2.69954
0.115374	2.67102
0.115703	2.64996
0.116072	2.62822
0.116441	2.60309
0.116769	2.58204
0.117015	2.56098
0.117262	2.54128
0.117672	2.50936
0.118082	2.47608
0.118533	2.44212
0.118821	2.41767
0.118985	2.40476
0.119231	2.37963
0.119436	2.36265
0.119723	2.33548
0.120092	2.31239
0.120379	2.29337
0.120667	2.27299
0.120872	2.25533
0.121282	2.22749
0.121733	2.19692
0.122144	2.16568
0.122472	2.14734
0.122718	2.12900
0.123046	2.10726
0.123538	2.07942
0.124031	2.05225
0.124646	2.02508
0.125015	2.00470
0.125385	1.98908
0.125672	1.97278
0.126287	1.94697
0.126615	1.92999
0.127026	1.91165
0.127641	1.89059
0.128092	1.87429
0.128585	1.85731
0.129159	1.83626
0.129692	1.81588
0.130226	1.80026
0.130595	1.78599
0.131210	1.76901
0.131662	1.75271
0.132318	1.73234
0.132974	1.71196
0.133672	1.69158
0.134246	1.67257
0.135067	1.65083
0.135682	1.63113
0.136379	1.61144
0.136954	1.59785
0.137364	1.58359
0.137897	1.56865
0.138267	1.55642
0.138636	1.54623
0.138882	1.53536
0.139005	1.52382
0.139210	1.51431
0.139415	1.50684
0.139703	1.49597
0.139826	1.48171
0.139867	1.47355
0.139908	1.46405
0.139949	1.45454
0.139908	1.44842
0.139744	1.44571
0.139333	1.44095
0.139005	1.43620
0.138472	1.43212
0.138021	1.42941
0.137323	1.42465
0.136338	1.42058
0.135313	1.41650
0.134082	1.41378
0.131662	1.41243
0.129610	1.41378
0.127436	1.41650
0.125795	1.41990
0.123867	1.42397
0.122595	1.42873
0.121200	1.43416
0.119395	1.44027
0.117385	1.44707
0.116154	1.45114
0.114390	1.45861
0.112995	1.46676
0.112010	1.47084
0.110779	1.47695
0.109508	1.48374
0.108277	1.48986
0.107128	1.49733
0.105979	1.50344
0.104749	1.51023
0.103354	1.52042
0.102410	1.52653
0.101303	1.53265
0.100154	1.54080
0.0988820	1.54895
0.0972000	1.56117
0.0958872	1.57068
0.0944513	1.58019
0.0926872	1.59310
0.0910872	1.60804
0.0895692	1.62094
0.0880513	1.63317
0.0869026	1.64404
0.0857949	1.65491
0.0845641	1.66577
0.0833744	1.67936
0.0816923	1.69634
0.0800923	1.71400
0.0787795	1.73030
0.0772205	1.74864
0.0756205	1.76766
0.0743077	1.78464
0.0727897	1.80501
0.0713949	1.82607
0.0700821	1.84645
0.0689744	1.86546
0.0677436	1.88516
0.0658564	1.91980
0.0644615	1.94425
0.0630256	1.97550
0.0617538	2.00470
0.0604821	2.03459
0.0592513	2.05768
0.0582667	2.09028
0.0572821	2.12221
0.0562564	2.14870
0.0556821	2.16772
0.0548615	2.19420
0.0540821	2.22681
0.0533436	2.25398
0.0526462	2.27843
0.0518256	2.31646
0.0511282	2.35246
0.0504308	2.39593
0.0498154	2.43669
0.0493641	2.46929
0.0488308	2.50800
0.0484615	2.54061
0.0481744	2.57185
0.0480103	2.59834
0.0478872	2.61396
0.0477231	2.63977
0.0476000	2.66762
0.0475590	2.70022
0.0473538	2.73894
0.0473538	2.74233
