0.0573641	2.78784
0.0575692	2.81976
0.0577744	2.84489
0.0579385	2.85984
0.0581846	2.87614
0.0583487	2.89108
0.0585949	2.90263
0.0588000	2.91621
0.0589641	2.92708
0.0592103	2.93863
0.0594154	2.95085
0.0595795	2.96036
0.0597846	2.97123
0.0600308	2.97938
0.0601949	2.98753
0.0605641	2.99772
0.0608923	3.00859
0.0611385	3.01742
0.0614667	3.02760
0.0618769	3.03711
0.0624103	3.05477
0.0631077	3.06972
0.0637231	3.07990
0.0642154	3.09077
0.0648308	3.10164
0.0656103	3.11251
0.0665538	3.12473
0.0674974	3.13832
0.0687692	3.15054
0.0700821	3.16141
0.0710256	3.16684
0.0721744	3.17296
0.0732820	3.17771
0.0742667	3.18043
0.0752103	3.18247
0.0768923	3.18382
0.0781641	3.18111
0.0800513	3.17703
0.0818154	3.16956
0.0829641	3.16481
0.0838256	3.15937
0.0852615	3.15122
0.0863282	3.14103
0.0873538	3.13152
0.0884205	3.12202
0.0895692	3.10911
0.0910051	3.09349
0.0919897	3.07922
0.0928513	3.06564
0.0936718	3.05274
0.0946974	3.03508
0.0956821	3.01606
0.0968718	2.99636
0.0979795	2.97123
0.0984308	2.95832
0.0997026	2.93048
0.100318	2.91282
0.101056	2.89244
0.101672	2.87274
0.102164	2.85440
0.102656	2.83742
0.103149	2.81705
0.103641	2.79735
0.104092	2.77697
0.104585	2.75728
0.104954	2.73758
0.105364	2.71788
0.105733	2.69886
0.106021	2.67917
0.106349	2.65879
0.106636	2.63773
0.106923	2.62211
0.107292	2.59494
0.107538	2.57185
0.107703	2.55283
0.107990	2.52906
0.108154	2.49985
0.108359	2.47404
0.108564	2.44008
0.108810	2.40884
0.108933	2.37420
0.109138	2.33616
0.109344	2.30152
0.109467	2.25126
0.109631	2.18673
0.109508	2.11474
0.109179	2.05836
0.108933	2.02780
0.108728	2.00538
0.108318	1.98840
0.107867	1.96803
0.107415	1.94901
0.106800	1.93542
0.106103	1.91708
0.105200	1.90282
0.104338	1.89399
0.103313	1.88312
0.102451	1.87905
0.101262	1.87226
0.0998667	1.87090
0.0985949	1.86750
0.0969128	1.87022
0.0951077	1.87565
0.0932615	1.88312
0.0914564	1.89059
0.0901436	1.89671
0.0890359	1.90350
0.0880923	1.91029
0.0869436	1.91912
0.0858769	1.92795
0.0850564	1.93542
0.0840718	1.94425
0.0829231	1.95512
0.0816923	1.96803
0.0805436	1.97957
0.0795590	1.99180
0.0782051	2.00878
0.0770154	2.02372
0.0758667	2.03866
0.0748410	2.05293
0.0738154	2.06923
0.0728718	2.08485
0.0720513	2.09979
0.0712718	2.11406
0.0705333	2.12900
0.0694667	2.14870
0.0685641	2.16704
0.0675385	2.18877
0.0666769	2.21051
0.0658154	2.23156
0.0650769	2.25398
0.0642154	2.27707
0.0635180	2.29405
0.0626974	2.32461
0.0620000	2.35110
0.0613026	2.37827
0.0605641	2.41020
0.0599897	2.43804
0.0595795	2.46182
0.0590462	2.49442
0.0586359	2.51276
0.0584308	2.53110
0.0580615	2.55555
0.0578154	2.58204
0.0576103	2.60241
0.0574462	2.62551
0.0573641	2.65336
0.0572410	2.67441
0.0571590	2.71449
0.0571590	2.75931
0.0572000	2.78444
