0	-0.01	-0.00972362	-0.00717304	0.00126568	-0.00230437	-0.01	-0.01	60.5687
0	-0.0098995	-0.00976045	-0.00723828	0.0011413	-0.00240998	-0.01	-0.01	60.6684
0	-0.00979899	-0.00979623	-0.00730096	0.00101638	-0.00251686	-0.01	-0.01	60.7691
0	-0.00969849	-0.00983358	-0.00736548	0.000891907	-0.00262186	-0.01	-0.01	60.871
0	-0.00959799	-0.00987034	-0.00743018	0.000768252	-0.00272775	-0.01	-0.01	60.9739
0	-0.00949749	-0.00989953	-0.00749543	0.00064342	-0.00283477	-0.00999999	-0.01	61.0778
0	-0.00939698	-0.00994246	-0.00755869	0.000519954	-0.00293922	-0.01	-0.01	61.1825
0	-0.00929648	-0.00997897	-0.00762317	0.000394794	-0.00304564	-0.01	-0.01	61.2885
0	-0.00919598	-0.01	-0.00768897	0.000269074	-0.00315238	-0.01	-0.01	61.3957
0	-0.00909548	-0.01	-0.00775425	0.000141513	-0.00326155	-0.01	-0.01	61.5036
0	-0.00899497	-0.00999999	-0.00782051	1.42053e-05	-0.00337024	-0.01	-0.01	61.6128
0	-0.00889447	-0.01	-0.00788691	-0.00011287	-0.00347942	-0.01	-0.01	61.723
0	-0.00879397	-0.01	-0.00795385	-0.000240613	-0.00358759	-0.01	-0.01	61.8342
0	-0.00869347	-0.01	-0.00802023	-0.000368152	-0.00369638	-0.01	-0.01	61.9466
0	-0.00859296	-0.01	-0.00808603	-0.000495619	-0.00380486	-0.01	-0.01	62.0598
0	-0.00849246	-0.01	-0.00815261	-0.000622945	-0.00391385	-0.01	-0.01	62.1743
0	-0.00839196	-0.01	-0.00821979	-0.000749851	-0.00402258	-0.01	-0.01	62.2899
0	-0.00829146	-0.01	-0.00828437	-0.000876963	-0.00413272	-0.01	-0.01	62.4064
0	-0.00819095	-0.01	-0.00835118	-0.00100548	-0.00423996	-0.01	-0.01	62.5241
0	-0.00809045	-0.01	-0.00841781	-0.00113201	-0.00434873	-0.01	-0.01	62.6427
0	-0.00798995	-0.01	-0.0084847	-0.0012597	-0.00445703	-0.01	-0.01	62.7626
0	-0.00788945	-0.01	-0.00854937	-0.00138716	-0.00456556	-0.01	-0.01	62.8833
0	-0.00778894	-0.01	-0.00861655	-0.00151458	-0.00467444	-0.01	-0.01	63.0053
0	-0.00768844	-0.01	-0.00868301	-0.00164175	-0.00478291	-0.01	-0.01	63.1282
0	-0.00758794	-0.01	-0.00874866	-0.0017695	-0.00489136	-0.01	-0.01	63.2521
0	-0.00748744	-0.01	-0.00881536	-0.00189602	-0.00500102	-0.01	-0.01	63.3772
0	-0.00738693	-0.01	-0.00888175	-0.00202333	-0.00510881	-0.01	-0.01	63.5033
0	-0.00728643	-0.01	-0.00894814	-0.00215067	-0.00521733	-0.01	-0.01	63.6305
0	-0.00718593	-0.01	-0.00901349	-0.00227785	-0.00532606	-0.01	-0.01	63.7589
0	-0.00708543	-0.01	-0.00908054	-0.00240538	-0.00543409	-0.01	-0.01	63.888
0	-0.00698492	-0.01	-0.00914553	-0.00253288	-0.00554283	-0.01	-0.01	64.0184
0	-0.00688442	-0.01	-0.00921339	-0.00265937	-0.00565133	-0.01	-0.01	64.15
0	-0.00678392	-0.01	-0.00927887	-0.00278661	-0.00576001	-0.01	-0.01	64.2823
0	-0.00668342	-0.01	-0.00934453	-0.00291255	-0.00586916	-0.01	-0.01	64.4158
0	-0.00658291	-0.01	-0.00941084	-0.00304052	-0.0059768	-0.01	-0.01	64.5504
0	-0.00648241	-0.01	-0.00947543	-0.00316776	-0.00608683	-0.01	-0.01	64.6861
0	-0.00638191	-0.01	-0.00954409	-0.00329472	-0.00619416	-0.01	-0.01	64.8227
0	-0.00628141	-0.01	-0.0096105	-0.00342189	-0.00630204	-0.01	-0.01	64.9605
0	-0.0061809	-0.01	-0.00967603	-0.00354802	-0.00641119	-0.01	-0.01	65.0993
0	-0.0060804	-0.01	-0.00974268	-0.00367527	-0.00651936	-0.01	-0.01	65.2392
0	-0.0059799	-0.01	-0.00980842	-0.00380304	-0.00662761	-0.01	-0.01	65.38
0	-0.0058794	-0.01	-0.00987497	-0.00393	-0.00673567	-0.01	-0.01	65.522
0	-0.00577889	-0.01	-0.00994569	-0.00405694	-0.00684286	-0.01	-0.01	65.6651
0	-0.00567839	-0.01	-0.01	-0.00418553	-0.00695387	-0.01	-0.01	65.8092
0	-0.00557789	-0.01	-0.00999998	-0.00432586	-0.00707442	-0.01	-0.01	65.9542
0	-0.00547739	-0.01	-0.01	-0.00446792	-0.00719438	-0.01	-0.01	66.1007
0	-0.00537688	-0.01	-0.01	-0.00460786	-0.0073152	-0.01	-0.01	66.2482
0	-0.00527638	-0.01	-0.01	-0.00474906	-0.00743474	-0.01	-0.01	66.3967
0	-0.00517588	-0.01	-0.01	-0.00489017	-0.00755501	-0.01	-0.01	66.5466
0	-0.00507538	-0.01	-0.01	-0.00503101	-0.00767514	-0.01	-0.01	66.6978
0	-0.00497487	-0.01	-0.01	-0.00517189	-0.00779561	-0.01	-0.01	66.8498
0	-0.00487437	-0.01	-0.01	-0.00531321	-0.00791524	-0.01	-0.01	67.0032
0	-0.00477387	-0.01	-0.01	-0.00545332	-0.00803629	-0.01	-0.01	67.1578
0	-0.00467337	-0.01	-0.01	-0.00559436	-0.00815631	-0.01	-0.01	67.3136
0	-0.00457286	-0.01	-0.01	-0.00573456	-0.00827703	-0.01	-0.01	67.4702
0	-0.00447236	-0.01	-0.01	-0.00587525	-0.00839803	-0.01	-0.01	67.6283
0	-0.00437186	-0.01	-0.01	-0.00601636	-0.00851682	-0.01	-0.01	67.7875
0	-0.00427136	-0.01	-0.01	-0.00615657	-0.00863737	-0.01	-0.01	67.9479
0	-0.00417085	-0.01	-0.01	-0.00629774	-0.00875718	-0.01	-0.01	68.1093
0	-0.00407035	-0.01	-0.01	-0.00643859	-0.00887712	-0.01	-0.01	68.2721
0	-0.00396985	-0.01	-0.01	-0.00657944	-0.00899646	-0.01	-0.01	68.4358
0	-0.00386935	-0.01	-0.01	-0.00671878	-0.009118	-0.01	-0.01	68.6008
0	-0.00376884	-0.01	-0.01	-0.00686049	-0.00923717	-0.01	-0.01	68.7669
0	-0.00366834	-0.01	-0.01	-0.0070012	-0.00935737	-0.01	-0.01	68.9343
0	-0.00356784	-0.01	-0.01	-0.00714227	-0.00947737	-0.01	-0.01	69.1029
0	-0.00346734	-0.01	-0.01	-0.00728178	-0.00959792	-0.01	-0.01	69.2724
0	-0.00336683	-0.01	-0.01	-0.00742271	-0.00971824	-0.01	-0.01	69.4432
0	-0.00326633	-0.01	-0.01	-0.00756341	-0.0098385	-0.01	-0.01	69.6151
0	-0.00316583	-0.01	-0.01	-0.00770224	-0.0099586	-0.01	-0.01	69.7882
0	-0.00306533	-0.01	-0.01	-0.00788843	-0.01	-0.01	-0.01	69.9626
0	-0.00296482	-0.01	-0.01	-0.00809528	-0.01	-0.01	-0.01	70.1386
0	-0.00286432	-0.01	-0.01	-0.00830207	-0.01	-0.01	-0.01	70.3163
0	-0.00276382	-0.01	-0.01	-0.00850911	-0.01	-0.01	-0.01	70.4958
