1.00565,5824.54
1.42816,12663.5
1.67088,16831.1
1.92259,20143.1
2.17430,22759.8
2.42601,25109.2
2.67772,26496.0
2.92045,26759.9
3.18115,26702.7
3.42387,25202.0
3.67558,22952.4
3.91830,20809.9
4.17900,18720.7
4.42172,17059.5
4.67343,15612.0
4.91615,13469.6
5.16786,12022.1
5.42856,9986.34
5.67128,7897.34
5.92299,6182.53
6.16571,5056.09
6.42641,3982.87
6.66913,2642.53
6.92084,1729.86
7.17255,1191.53
9.64471,86.9143
