1.00003,5733.70
1.42383,12478.0
1.67136,16586.1
1.92639,19881.4
2.17766,22451.7
2.42519,24758.3
2.68022,26076.4
2.92025,26362.0
3.17902,26318.1
3.42280,24824.3
3.67783,22627.4
3.92161,20540.4
4.17663,18475.4
4.42416,16871.7
4.67544,15443.8
4.92297,13334.8
5.17800,11906.9
5.43302,9929.70
5.67680,7864.70
5.93183,6195.10
6.17561,5074.70
6.43063,3976.30
6.67816,2680.10
6.92944,1823.40
7.17697,1274.20
9.65599,219.700
