0.9969,0.966667
1.42874,0.938788
1.67166,0.966667
1.92357,0.969091
2.17548,0.965455
2.42739,0.973939
2.6883,0.977576
2.91322,0.978788
3.17412,0.999394
3.42604,0.990909
3.67795,0.982424
3.92086,0.981212
4.18177,0.966667
4.42468,0.969091
4.67659,0.989697
4.91951,0.973939
5.18041,1.00788
5.43232,1.0103
5.67524,0.986061
5.93615,0.965455
6.17906,1.00545
6.43097,1.05515
6.67389,0.983636
6.93479,0.952121
7.17771,0.96303
9.65183,1.00182
