x,Curve1
1.24419,35.7106
1.44186,35.8361
1.63953,35.9616
1.83721,36.0871
2.04651,36.22
2.22093,36.3307
2.40698,36.4489
2.59302,36.567
2.77907,36.6851
2.98837,36.818
3.17442,36.9361
3.36047,37.0543
3.54651,37.1724
3.73256,37.2905
3.94186,37.4234
4.12791,37.5415
4.31395,37.6597
4.5,37.7778
4.68605,37.8959
4.87209,38.014
5.05814,38.1322
5.24419,38.2503
5.43023,38.3684
5.61628,38.4865
5.93023,38.6859
6.34884,38.9516
7.27907,39.5423
