1.2929,280.97
1.5136,279.95
1.719,271.26
1.9168,252.36
2.1223,213.03
2.3125,181.35
2.5217,175.73
2.7234,169.09
2.9212,160.41
3.1266,159.9
3.3054,102.68
3.4766,102.17
3.6668,115.45
3.9027,144.57
4.1272,105.24
4.2984,104.73
4.4772,106.77
4.6788,106.77
4.8652,114.43
5.0859,207.92
5.3179,167.56
5.5196,139.46
5.7288,105.75
6.1625,104.73
6.6761,109.83
7.7261,124.14
