1.20,16702.3 
1.40,23799.3 
1.60,30617.1 
1.80,36577.5 
2.00,41670.7 
2.20,45749.5 
2.40,48456.9 
2.60,49864.2 
2.80,50116.2 
3.00,49266.3 
3.20,47421.0 
3.40,44975.1 
3.60,42006.5 
3.80,38754.6 
4.00,35246.4 
4.20,31716.9 
4.40,28398.6 
4.60,25142.2 
4.80,22185.8 
5.00,19431.8 
5.20,16801.0 
5.40,14368.9 
5.60,11086.2 
6.00,7356.5 
6.40,3814.9 
7.00,188.9 

